0,253,273,293,313,333
0,1.053725549,1.0400592275,1.035503787,1.026569262,1.017634737
146.2765573,0.901210046,0.86673626,0.855244998,0.8334646645,0.811684331
255.033794,0.901643135,0.8671764995,0.855687621,0.8338585,0.812029379
389.2255006,0.95064626,0.9025808165,0.886559002,0.849541854,0.812524706
503.6517243,1.002201518,0.939445766,0.918527182,0.895094985,0.871662788
752.3145956,1.326299621,1.1967347593,1.153546472,1.061229903,0.968913334
999.5885758,1.849505772,1.568040738,1.47421906,1.3455331205,1.216847181
1261.021113,2.914127125,2.325223486,2.128922273,1.8557606355,1.582598998
1501.277876,4.838076168,3.5555756948,3.128075537,2.6111745245,2.094273512
1755.680356,8.463936395,5.8124890948,4.928673328,3.9246077975,2.920542267
2000.208655,15.33259602,9.8640151133,8.041154811,6.129123662,4.217092513
2265.957669,30.84224684,18.447470675,14.31587862,10.4804626155,6.645046611
2503.44521,60.96216461,34.0234525625,25.04388188,17.403622111,9.763362342
2760.738894,136.1537343,68.065324005,45.36918724,30.649669215,15.93015119
3002.489411,278.6785811,132.39127115,83.6288345,55.03815141,26.44746832
3265.467063,703.2788803,301.991919475,168.2295992,106.84891085,45.4682225
3505.832968,1570.625621,655.439531825,350.3775021,213.59571542,76.81392874
3768.836301,4249.950653,1629.29973545,755.7494296,448.67927085,141.6091121
3996.492461,9827.805466,3596.9101645,1519.945064,881.69001815,243.4349723
